condition,seed,run_name,path,step,alpha,readable_ontology_frontier,frontier_quality,ontology_collapse_density,syntax_readability_proxy,graph_integration,graph_fragmentation,repair_pressure,unfinished,lineage_anchor_retention,object_lineage_overlap,repetition_pressure,semantic_loop_pressure,sprawl_pressure,paired_baseline_distance,text
persistent,A blue mug near the sink,persistent_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/persistent_seed04_a_blue_mug_near_the_sink.json,5,0.6,0.18208356004374862,0.40373294909922086,0.55,0.6728882484987014,0.19999999999999998,0.9100000000000001,0.0,0.0,0.5,0.0,0.30106463161861696,0.0,1.0,0.030211671064225776,"The delicate, silver train, now a shimmering, cloud-like entity, drifts above the faucet's miniature, gemstone-encrusted mouth, casting a delicate, lace-like shadow on the porcelain ballerina, as the suited, top hat, now a tiny, elaborate, clockwork, begins to tick away, synchronizing the symphony orchestra of wooden spoons, which now features a diminutive, conductor, its baton etched from a slender, ivory-colored doorknob."
release,A blue mug near the sink,release_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/release_seed04_a_blue_mug_near_the_sink.json,1,0.6,0.1915062002994012,0.42462572128470333,0.55,0.7077095354745055,0.19999999999999998,0.9100000000000001,0.0,0.0,1.0,1.0,0.20893939393939387,0.30000000000000004,1.0,0.18291994646372664,"The blue mug, now a part of the sink's metal grille, serves as a makeshift bird feeder, attracting a flurry of birds that swoop and dive through the sink's faucet, as a small, shiny key clings to its side."
release,A blue mug near the sink,release_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/release_seed04_a_blue_mug_near_the_sink.json,2,0.6,0.18705164472469782,0.4058399755363372,0.55,0.6763999592272287,0.19999999999999998,0.9100000000000001,0.0,0.0,1.0,1.0,0.3138470260310861,0.08823529411764708,1.0,0.0012552655327285668,"Birds continue to peck at the blue mug, which has become a small, iridescent pond, its curves reflecting the bright hues of a newly arrived parakeet, as the key, now a tiny, rusty ornament, hangs from a hook that has materialized from the faucet's knob. Water drips from the faucet's tiny mouth, creating a miniature, crystal-clear stream that meanders through a tangle of wooden spoons and a lone, metallic harmonica."
release,A blue mug near the sink,release_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/release_seed04_a_blue_mug_near_the_sink.json,3,0.6,0.18185044532929182,0.40321606503168916,0.55,0.6720267750528153,0.19999999999999998,0.9100000000000001,0.0,0.0,0.75,0.2,0.3177694235588972,0.15000000000000002,1.0,0.06318589975764477,"A delicate, porcelain ballerina twirls atop the faucet's newly formed, Victorian-inspired porcelain handle, while a suited, top hat sits beside the harmonica, its brim slightly ajar, as the wooden spoons, now a small, symphony orchestra, play a lively, sugary melody, and the parakeet, now a tiny, resplendent jeweler, adds glittering, rubies and emeralds to a tiny, blooming garden that has grown out of the faucet's tiny, gemstone-encrusted mouth."
release,A blue mug near the sink,release_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/release_seed04_a_blue_mug_near_the_sink.json,4,0.0,0.13837717345226952,0.40504499836648516,0.4166269210386857,0.6750749972774753,0.19999999999999998,0.9100000000000001,0.0,0.0,0.5,0.25,0.2736223637825468,0.23232323232323238,1.0,0.04097264153988471,"The faucet's mouth, now a vibrant, emerald-green oasis, has sprouted a delicate, hand-crafted iron gate, its bars etched with a minute, crystal-like script that reads ""Trio"" in elegant, copper lettering. Beyond the gate, a group of tiny, porcelain ballet dancers, their tutus shimmering in shades of turquoise and silver, twirl and leap across a petite, inlaid wooden stage, their performance accompanied by a lively, clarion call from a miniature, gemstone-tipped trumpet that hangs from the iron gate's central bar."
release,A blue mug near the sink,release_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/release_seed04_a_blue_mug_near_the_sink.json,5,0.0,0.0,0.425229424778761,0.0,0.7087157079646017,0.19999999999999998,0.9100000000000001,0.0,0.0,0.75,0.5,0.22035714285714286,0.0,1.0,0.10432160740185026,"Beyond the gate, a diminutive, hand-carved wooden carousel stands poised to turn, its rotating horses now made of iridescent glass, and its entire mechanism animated by a tin canilla that appears to be playing a lively, rumba-inspired tango on its metallic harmonica."
reverse,A blue mug near the sink,reverse_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/reverse_seed04_a_blue_mug_near_the_sink.json,1,0.6,0.1915062002994012,0.42462572128470333,0.55,0.7077095354745055,0.19999999999999998,0.9100000000000001,0.0,0.0,1.0,1.0,0.20893939393939387,0.30000000000000004,1.0,0.18291994646372664,"The blue mug, now a part of the sink's metal grille, serves as a makeshift bird feeder, attracting a flurry of birds that swoop and dive through the sink's faucet, as a small, shiny key clings to its side."
reverse,A blue mug near the sink,reverse_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/reverse_seed04_a_blue_mug_near_the_sink.json,2,0.6,0.18705164472469782,0.4058399755363372,0.55,0.6763999592272287,0.19999999999999998,0.9100000000000001,0.0,0.0,1.0,1.0,0.3138470260310861,0.08823529411764708,1.0,0.0012552655327285668,"Birds continue to peck at the blue mug, which has become a small, iridescent pond, its curves reflecting the bright hues of a newly arrived parakeet, as the key, now a tiny, rusty ornament, hangs from a hook that has materialized from the faucet's knob. Water drips from the faucet's tiny mouth, creating a miniature, crystal-clear stream that meanders through a tangle of wooden spoons and a lone, metallic harmonica."
reverse,A blue mug near the sink,reverse_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/reverse_seed04_a_blue_mug_near_the_sink.json,3,0.6,0.18185044532929182,0.40321606503168916,0.55,0.6720267750528153,0.19999999999999998,0.9100000000000001,0.0,0.0,0.75,0.2,0.3177694235588972,0.15000000000000002,1.0,0.06318589975764477,"A delicate, porcelain ballerina twirls atop the faucet's newly formed, Victorian-inspired porcelain handle, while a suited, top hat sits beside the harmonica, its brim slightly ajar, as the wooden spoons, now a small, symphony orchestra, play a lively, sugary melody, and the parakeet, now a tiny, resplendent jeweler, adds glittering, rubies and emeralds to a tiny, blooming garden that has grown out of the faucet's tiny, gemstone-encrusted mouth."
reverse,A blue mug near the sink,reverse_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/reverse_seed04_a_blue_mug_near_the_sink.json,4,-0.3,0.18922992273152134,0.41957854264195416,0.55,0.6992975710699236,0.19999999999999998,0.9100000000000001,0.0,0.0,1.0,0.25,0.26936207462523243,0.0,1.0,0.07249177209063724,"The newly assembled, ornate structure has transformed the kitchen into a whimsical wonderland, as a mirrored ballerina spins above the delighted parakeet, now resplendent in a shimmering diamond-encrusted tiara, perched atop the suited top hat, which has become a magnificent, leaping flea."
reverse,A blue mug near the sink,reverse_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/reverse_seed04_a_blue_mug_near_the_sink.json,5,-0.6,0.008310656495941733,0.39624806949806946,0.025577277787393195,0.6604134491634491,0.19999999999999998,0.9100000000000001,0.0,0.0,0.75,1.0,0.3215986394557824,0.0,1.0,0.0895457000841411,"The mirrored ballerina's dance continues as the leaping flea leaps over the kitchen's now-table-scarved floor, which the wooden spoons played with reckless abandon in their symphony orchestra formation, their tunes harmonizing the afternoon light, that upon the Formica-coated tabletop splashed with merriment and imagination of our parakeet."
cycle,A blue mug near the sink,cycle_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/cycle_seed04_a_blue_mug_near_the_sink.json,1,0.0,0.0,0.632374239062411,0.0,0.9746031746031746,0.2977060931899641,0.6929086948461255,0.0,0.0,0.5,0.0,0.0,0.0,0.6929086948461255,0.0,"Underneath the mug, a rusty key lies half-buried in a layer of old soap scum."
cycle,A blue mug near the sink,cycle_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/cycle_seed04_a_blue_mug_near_the_sink.json,2,0.3,0.04148237301300578,0.1989164739884393,0.22916666666666669,0.6630549132947977,0.19999999999999998,0.9100000000000001,0.5,0.0,1.0,0.5,0.391271676300578,0.07894736842105264,1.0,0.16809094138588146,"The rusty key slowly rises, dislodged by the gentle hum of the faucet, and the old soap scum is drawn upward, forming a slimy cocoon around the key as it breaks the surface, sending tiny ripples through the stagnant water. The blue mug, still clutched in the hand of a slumbering figure beneath the sink, remains tranquil, its chipped edges and cracked handle a testament to countless hours of neglect and indifference."
cycle,A blue mug near the sink,cycle_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/cycle_seed04_a_blue_mug_near_the_sink.json,3,0.6,0.18804788631396233,0.38330184735825995,0.55,0.6388364122637666,0.19999999999999998,0.9100000000000001,0.0,0.0,1.0,0.5,0.41520572450805,0.3831569664902998,1.0,0.06345217280016498,"The slumbering figure stirs, its eyes half-open, fixed on the blue mug as the stagnant water surrounding it becomes a tiny, perfectly formed sphere, its surface a delicate, soap-scum-coated orb, illuminated by the faint, diffused light that seeps through a rusty pipe above the sink, casting an eerie, otherworldly glow on the water and the slumbering figure."
cycle,A blue mug near the sink,cycle_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/cycle_seed04_a_blue_mug_near_the_sink.json,4,0.3,0.16381992790505495,0.38514576586787563,0.4968986742424243,0.6419096097797927,0.19999999999999998,0.9100000000000001,0.0,0.0,1.0,1.0,0.43984375,0.08108108108108109,1.0,0.05039391468109591,"As the slumbering figure slowly sets the blue mug on a nearby counter, the stillness of the room is broken by the quiet ticking of a grandfather clock, its rhythmic pulse echoing through the space, while the tiny, soap-scum sphere of stagnant water, now free from the confines of the sink, slides silently across the countertop, leaving behind a glistening trail of condensation that slowly dissolves into the warm, humid air, as if by a gentle, ethereal fingers."
cycle,A blue mug near the sink,cycle_seed04_a_blue_mug_near_the_sink.json,experiments/resilience_llama3p2_3b_pilot/runs/cycle_seed04_a_blue_mug_near_the_sink.json,5,0.0,0.07010506023813036,0.3777926982252873,0.2222334004024145,0.6296544970421456,0.19999999999999998,0.9100000000000001,0.0,0.0,1.0,0.6,0.46587488316627457,0.20454545454545453,1.0,0.04406268513687614,"A faint, ghostly image begins to coalesce on the counter, a whispered promise of the blue mug's forgotten past, as the grandmother clock's ticking continues to resound through the room, echoing off the walls with a steady, relentless beat, while a tattered, antique book falls from a dusty shelf, its worn pages crackling softly as it lands open on the counter, revealing a yellowed, forgotten recipe pinned to a frayed ribbon, the faded ink scratched out to reveal a familiar, familiar name scrawled on the corner of the page."
