run_name,condition,path,step,candidate_index,picked,score_total,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,graph_fragmentation,repair_pressure,atmospheric_conservation,unfinished,meta_leak,identity_melt_count,affordance_corruption_count,text
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,10,0,-0.36103839788050024,0.004259448953178531,0.15583349828701942,0.03333333333333333,0.0,0.0,0.16666666666666666,0.432870828575054,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The music box, its delicate ballerina twirling to the melancholic tune, casts a mesmerizing shadow on the wall of a nearby café, where a solitary patron, sipping a cup of coffee, reads the same poem, now yellowed and worn, its words seeming to whisper secrets"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,11,0,-0.9022169534304509,0.001604114111389339,0.1280310671674768,0.014814814814814815,0.0,0.0,0.07407407407407407,0.4026134187656504,0.05999999999999997,0.9730000000000001,0.0,0.14285714285714285,0.4,0.0,0,0,"The music box, its delicate ballerina twirling to the tune, casts a mesmerizing shadow on the ground, while the bird, now fully awake, settles into its nest, the poem now slightly rearranged, its lines now pointing towards the city's forgotten alleyways, where"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,3,12,0,-1.0468639862664293,0.0011000459115074251,0.11067535085288117,0.012121212121212123,0.0,0.0,0.06060606060606061,0.3689178361762706,0.0,1.0,0.0,0.0,0.4,0.0,0,0,"The bird, entranced by the music, gently closes its eyes, and the tiny, leather-bound book slips from its beak, fluttering to the ground, where it lands softly, its pages fluttering like a wounded creature, as the music box, its lid creaking, reveals a small"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,1,1,1.1194882279942455,0.22542654962721342,0.4998371388630009,0.55,1.0,0.0,0.0,0.8330618981050015,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,1,0,"The puddle, now a tiny, spherical mirror, reflects the stars, and the bird, with the book clutched in its beak, alights upon a nearby toadstool, where a small, leather-bound tome, identical to the one in the puddle, lies open, revealing a poem that reads: ""In the stillness of the night, where stars never twinkle."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,2,0,0.9635195866965087,0.0,0.37325009347679045,0.0,0.0,0.0,0.0,0.6220834891279841,0.19999999999999998,0.9100000000000001,0.0,0.42857142857142855,0.0,0.0,0,0,"The bird, now perched on the edge of the puddle, dips its beak into the water, and the book, now buoyant and weightless, begins to float, its pages fluttering like small, silver wings, as the puddle, a perfect mirror, reflects the stars, and a small, inscribed stone, half-submerged in the water, starts to rotate, revealing an etching of a great, sprawling city, where rain never falls, and a tiny, forgotten key, half-buried in the earth, begins to emit a soft, golden glow."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,3,0,0.8380652027876527,0.09703733106144169,0.21173834542815675,0.5588888888888889,1.0,0.0,0.04444444444444444,0.5881620706337688,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,1,0,"The bird, now a tiny, avian conductor, stands on the puddle's edge, and with a delicate, clawed foot, it raises the book, and a droplet of water, like a tiny, shining teardrop, clings to the cover, as the music box's tune, now a gentle, lullaby, seems to lull"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,4,0,0.8173006302027397,0.09450226113141687,0.20316825181815665,0.55,1.0,0.0,0.0,0.5643562550504352,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.4,0.0,1,0,"The bird, now a tiny, winged figure, dips its beak into the puddle, and a single, silver thread of water rises, as if pulled by an invisible hand, and a small, delicate key, hidden within the puddle's surface, rises into the air, and the key, now floating, beg"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,5,0,1.1565216305070711,0.0,0.21635120351516451,0.0,0.0,0.0,0.0,0.6009755653199015,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.4,0.0,0,0,"The bird, now perched on a raindrop, the book floats on the surface, a miniature boat, as the puddle, a tiny, dark universe, contains a miniature, glowing, crystal-like orb, which begins to pulse with a soft, ethereal light, casting ripples across the water, a"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,6,0,0.4299538453981999,0.0020071447329872752,0.38689121605479015,0.0060606060606060615,0.0,0.0,0.030303030303030304,0.6448186934246503,0.19999999999999998,0.9100000000000001,0.0,0.2,0.0,0.0,0,0,"The bird, now fully awake and perched on the puddle's edge, dips its beak into the water, and a single, icy drop of water slips from its beak, creating a small, perfect sphere that rolls away, coming to rest at the base of a nearby, ancient, gnarled tree, where a small, rusty key lies hidden, half-buried in the damp soil, and a small, tarnished locket, adorned with a faded photograph of a couple, lies open, revealing a faded, handwritten note that reads: ""We'll find our way home, where the city's shadows are our only home."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,7,0,0.7473319013356803,0.0,0.16096584905660377,0.0,0.0,0.0,0.0,0.44712735849056606,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.4,0.0,0,0,"The bird, with the book clutched tightly in its beak, dips its talons into the puddle, and the water, like a dark, shiny mirror, ripples and distorts, revealing a reflection of the city, where rain never falls, but a small, delicate flower, once a bloom of met"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,8,0,0.37199641688671253,0.06039764882790929,0.1262668616611344,0.5833333333333334,1.0,0.0,0.16666666666666666,0.35074128239204005,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,3,0,"The bird, now the only occupant of the puddle, reads the poem aloud, its tiny, beak-like mouth moving in time with the music box's haunting melody, as the puddle, now a still, dark mirror, reflects the starry sky, and the umbrella, now a twisted, rusted hulk"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,9,0,0.33778983316484507,0.02793070532054434,0.13260868994917197,0.25,0.0,1.0,0.0,0.3683574720810333,0.19999999999999998,0.9100000000000001,0.0,0.125,0.4,0.0,0,1,"The bird, now perched on the rim of the puddle, gazes into the reflected stars, its eyes gleaming with a soft, ethereal light, as the leather-bound book, now partially submerged in the puddle, begins to release a mist of tiny, delicate pages, each one unfoldin"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,10,0,0.4445914796096129,0.0,0.14550813509898455,0.0,0.0,0.0,0.0,0.40418926416384604,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The bird, with the book tucked under its wing, dips its beak into the puddle, and the water's surface ripples and shimmers, like a sheet of molten silver, as the stars reflected on its surface begin to twist and contort, taking on strange, organic forms that s"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,11,0,0.4302420930195994,0.001418443705615492,0.14270927526009522,0.012121212121212123,0.0,0.0,0.06060606060606061,0.3964146535002645,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,0,0,"The bird, now perched on a brick that juts out from the puddle, the leather-bound book, now open and face up, its pages fluttering gently in the breeze, as the puddle, a perfect mirror of the stars, ripples and shimmers, and a small, delicate key, half-buried"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,4,12,0,-1.2854896045129545,0.059321344074690974,0.1276642985825487,0.5666666666666668,1.0,0.0,0.08333333333333333,0.425547661941829,0.0,1.0,0.0,0.0,0.4,0.0,1,0,"The puddle's surface becomes a perfect mirror, reflecting not only the starry sky but also the city, where skyscrapers, once towering and proud, now stand as skeletal sentinels, their steel beams and concrete foundations slowly giving way, as if the very found"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,1,1,0.8735940363224326,0.22010017152228692,0.4037445822367281,0.6470588235294118,0.8088235294117647,0.8088235294117647,0.0,0.6729076370612135,0.19999999999999998,0.9100000000000001,0.0,0.125,0.0,0.0,1,1,"The toadstool, now a miniature, ornate stage, supports a tiny, diminutive theater, where a lone, spectral actor, dressed in a tattered top hat and coat, rehearses a monologue, its voice a soft, mournful whisper, as the stars above, like diamonds scattered upon black velvet, twinkle in time with the actor's melancholic performance, and the leather-bound book, now open, reveals a new poem, its words a gentle, lullaby-like incantation, ""In the hush of dawn, where morning never breaks."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,2,0,1.3418129733805253,0.010804951592729038,0.5270151642568428,0.024242424242424246,0.0,0.0,0.12121212121212122,0.8783586070947381,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.0,0.0,0,0,"As the bird, now perched on the toadstool, gently drops the book, it lands with a soft thud, and the pages, like delicate, translucent wings, unfold, revealing a poem that reads: ""In the silence of the night, where stars never sleep."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,3,0,0.842106518198743,0.08211224447850884,0.3817559971528307,0.25606060606060604,0.0,1.0,0.030303030303030304,0.6362599952547179,0.19999999999999998,0.9100000000000001,0.0,0.1111111111111111,0.0,0.0,0,3,"The toadstool, now awake, slowly begins to glow with a soft, ethereal light, as if the book within it has ignited, its pages fluttering softly, releasing tiny, delicate wings, which detach and take to the air, forming a miniature, iridescent fog that swirls around the toadstool, while the bird, now perched on the lamppost, watches with interest, its beak tapping out a staccato rhythm on the metal, as the music box, now silent, its melody replaced by the soft, melancholic hum of a nearby, long-abandoned street organ, plays a slow, mournful tune."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,4,0,1.0925528483857032,0.006186757826788596,0.3678102976292001,0.020512820512820513,0.0,0.0,0.10256410256410256,0.6130171627153335,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,0,"The toadstool, now slightly damp and misty, releases a puff of spores that rise into the air, where they swirl and mingle with the stardust, as the bird, with the book still clutched in its beak, takes to the air, and with a gentle flutter, it deposits the leather-bound tome onto the mushroom cap, where it lies open, revealing a poem that reads: ""In the silence of the night, where stars never sleep."
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,5,0,0.21714937799310174,0.05143497178888948,0.33924226083251907,0.179277129727819,0.0,0.6707317073170731,0.05797101449275362,0.5654037680541985,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.0,0.0,0,1,"As the bird settles into the toadstool, the leather-bound book it holds opens, revealing a poem that reads: ""In the silence of the forest, where moonlight never gleams."" A tiny, delicate clock, half-hidden in a crevice, begins to tick, its gears whirring softly, and a small, porcelain rabbit, carved with intricate, golden details, emerges from the clock's face, its eyes blinking open, and it regards the toadstool, where the other, identical book lies open, revealing a poem that reads: ""In the darkness of the forest, where shadows never fall."""
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,6,0,0.6087819584171696,0.08989602253521127,0.13703661971830985,0.8,1.0,1.0,0.0,0.38065727699530516,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,1,1,"The toadstool, now a tiny, delicate throne, cradles the bird, and as it sits, the pages of the book it holds begin to rustle, releasing a flurry of yellowed, handwritten pages that float gently towards the puddle, where they settle into the water, forming a de"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,7,0,0.2806347077333938,0.06445875453452207,0.13857840348330913,0.55,1.0,0.0,0.0,0.38494000967585873,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.4,0.0,1,0,"As the toadstool, now a tiny, delicate cradle, gently sways in the breeze, the bird, its eyes half-closed, reads the poem aloud, its voice a soft, ethereal whisper, and the words of the poem seem to take on a life of their own, spreading like a slow, silver mi"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,8,0,0.06528227366362765,0.06437818101281485,0.13936682280159082,0.5633333333333334,1.0,0.0,0.06666666666666667,0.38713006333775235,0.19999999999999998,0.9100000000000001,0.0,0.0,0.4,0.0,1,0,"The toadstool, now a tiny, delicate stage, supports a small, ornate lantern, where a miniature, porcelain figure of a ballerina twirls to the music of the music box's gentle melody, as the lantern's delicate, filigree work begins to unravel, its intricate patt"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,9,0,0.4717207301263114,0.0,0.14397936455944968,0.0,0.0,0.0,0.0,0.3999426793318047,0.19999999999999998,0.9100000000000001,0.0,0.125,0.4,0.0,0,0,"The toadstool, once a soft, moss-covered cap, now cracks and splits, releasing a burst of spores that dance in the moonlight, as the leather-bound book, now wet and heavy with dew, slips from the bird's beak and floats, like a tiny, ethereal boat, upon the pud"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,10,0,-0.18932614279312826,0.05978433748464259,0.12942200350261782,0.5633333333333334,1.0,0.0,0.06666666666666667,0.40698743239816926,0.05999999999999997,0.9730000000000001,0.0,0.0,0.4,0.0,1,0,"The toadstool, now a miniature stage, creaks and groans as the bird, still clutching the leather-bound book, begins to recite the poem, its beak moving in perfect synchrony with the music box's melody, which has followed the bird, and now plays a second, disco"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,11,0,-0.3292682254788292,0.07643627514276527,0.16659696709891758,0.5595238095238095,1.0,0.0,0.047619047619047616,0.5553232236630586,0.0,1.0,0.0,0.0,0.4,0.0,2,0,"The toadstool, once a vibrant, earthy brown, now withers and dies, its cap shrinking, its stem shrinking, its gills drying up, as the leather-bound book in the puddle, now a tiny, water-filled globe, reflects the stars, and the bird, now a tiny, winged creatur"
steer_alpha_0p6_c12_tok140.json,steer_alpha_0p6,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p6_c12_tok140.json,5,12,0,-1.1714948590410532,0.05511717360346587,0.12221102794560058,0.55,1.0,0.0,0.0,0.38431140863396407,0.05999999999999997,0.9730000000000001,0.0,0.0,0.4,0.0,1,0,"The toadstool, now slightly damp, releases a fine mist that rises into the air, where it condenses into tiny, delicate droplets that fall back onto the puddle, which, now a miniature, dark mirror, reflects the stars, and the bird, with the identical leather-bo"
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,1,1,0.9422286151819821,0.17061352997852924,0.41269146537842183,0.5041666666666668,0.9166666666666667,0.0,0.0,0.6878191089640364,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,1,0,"It had been raining for days, but the umbrella, now a makeshift shelter for a small, bedraggled bird, stood alone and still, its canvas worn and frayed, its wooden ribs cracked and dry, a tiny, feathered head poking out from beneath its curve, as a small, leather-bound book slides out, its pages fluttering in the wind, releasing a few, rain-soaked, yellowed papers onto the wet platform."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,2,0,0.9618656610661362,0.08413967139990508,0.39634514948139105,0.2588888888888889,0.0,1.0,0.04444444444444444,0.6605752491356518,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,1,"The umbrella, once a vibrant red and yellow, now faded and worn, lies abandoned on a sidewalk, its ribs creaking in the gentle morning breeze, as a small, leather-bound book, worn and weathered to a soft, moss-like green, slowly rises from the soil, its pages fluttering open, revealing a handwritten poem that reads: ""In the city, where umbrellas weep rain."""
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,3,0,0.20986543743711095,0.19841285242718446,0.43993980582524267,0.55,1.0,0.0,0.0,0.7332330097087378,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,1,0,"The umbrella, now a makeshift perch for a small, dusty bird, a miniature top hat sits beside it, a tiny, leather-bound book opens, revealing yellowed pages that flutter in the breeze, a small, antique clock ticks away, marking the passing of time."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,4,0,-0.13149052941504347,0.2055400161124839,0.44378891923527114,0.5648148148148149,1.0,0.0,0.07407407407407407,0.739648198725452,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,1,0,"The umbrella, now a makeshift home for a small, bed of tender shoots and moss, slowly sways in the gentle morning breeze, its ribs now a framework for a tiny, intricately woven bird's nest, where a pair of bright, curious eyes stares out, regarding the commuters rushing to and fro."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,5,0,-0.01226128159023876,0.14130250944389633,0.39901788113695086,0.4093939393939394,0.7333333333333334,0.0,0.030303030303030304,0.6650298018949181,0.19999999999999998,0.9100000000000001,0.0,0.25,0.0,0.0,1,0,"The forgotten umbrella, once a vibrant red, now a dull gray, stood beside a suitcase, its tip bent, its ribs creaking in the gentle morning breeze, as a young woman, with a briefcase and a brief, raincoat, rushes past, her eyes fixed on a nearby café, where a solitary artist sets up an easel, and a small, weathered wooden board appears, with a canvas, a brush, and a palette, as the morning sunlight catches the dew-kissed grass, and a small, antique music box, half-buried in the earth, begins to play a melancholic tune."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,6,0,0.30212558216589525,0.009865926602223242,0.4320018171652223,0.025951928404762483,0.0,0.0,0.1297596420238124,0.7200030286087038,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,0.0,0.0,0,0,"The umbrella, its once-vibrant hues now faded, leans against a vending machine, its tip tangled in a discarded newspaper, a small bird perches on its handle, singing a soft melody as a young girl, bundled in a raincoat, waits for the morning to open it, her eyes fixed on a nearby street performer who juggles fire and recites a poem of forgotten promises."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,7,0,0.15178117131910218,0.01438341668397605,0.43545103448275857,0.03629788689961078,0.0,0.0,0.1814894344980539,0.725751724137931,0.19999999999999998,0.9100000000000001,0.0,0.5,0.0,0.0,0,0,"The umbrella lay claim to a small, forgotten bench, its metal ribs now wrapped in vines and moss, as a small, antique music box, also forgotten, begins to play a melancholy tune."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,8,0,0.13880576941355405,0.0,0.4371458511548332,0.0,0.0,0.0,0.0,0.7285764185913887,0.19999999999999998,0.9100000000000001,0.0,0.2,0.0,0.0,0,0,"The forgotten umbrella, its worn wooden handle weathered to a soft silver, leans against a metal pole, its canopy, once a vibrant red, now faded to a dull pink, slowly tilts towards the rising sun, as a small, bespectacled man, dressed in a three-piece suit, steps out of a nearby café, its doorway, and approaches the umbrella, careful not to disturb it, as if it might shudder and disappear at any moment."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,9,0,0.10931910506379006,0.0,0.42429015748031496,0.0,0.0,0.0,0.0,0.7071502624671916,0.19999999999999998,0.9100000000000001,0.0,0.16666666666666666,0.0,0.0,0,0,"The umbrella, once a vibrant red, now dull and worn, leans against a lamppost, its once-white handle now faded to a soft, ghostly gray, as a young woman, with a briefcase and a worn leather satchel, pushes past the umbrella, unaware of its forgotten presence, and disappears into the crowded, misty morning."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,10,0,0.13278366228569216,0.0,0.4088479169263078,0.0,0.0,0.0,0.0,0.6814131948771797,0.19999999999999998,0.9100000000000001,0.0,0.0,0.0,0.0,0,0,"The umbrella lies abandoned, its ribs twisted and bent, its canvas torn and faded, next to a vendor selling steaming bowls of noodles and steaming hot buns, where a small child, no more than five years old, sits, engrossed in a worn, leather-bound book, its pages turned to a page with a drawing of a city, where a skyscraper made of crystal stands, and a small, delicate bird perches, singing a lullaby."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,11,0,-0.7683454202798772,0.0,0.3236905546725427,0.0,0.0,0.0,0.0,0.6473811093450854,0.0,1.0,0.0,0.0,0.0,0.0,0,0,"A small, rusted umbrella now serves as a makeshift perch for a family of starlings, its canvas canopy a vibrant, polka-dotted umbrella now a canvas for a mural, its metal ribs a ladder for a squirrel, its handle a makeshift flute."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,1,12,0,-1.6207673356443433,0.0060855416722946625,0.4012445058655822,0.016666666666666666,0.0,0.0,0.08333333333333333,0.6687408431093037,0.19999999999999998,0.9100000000000001,0.0,0.5,0.0,0.0,0,0,"It had been there for years, a forgotten umbrella, its once-vibrant colors now faded and dull, its ribs creaking and groaning with each new rainstorm, its tip lost in a sea of discarded trash and forgotten luggage, a forgotten umbrella at the station, where commuters hurry by, oblivious to its decay."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,2,1,1,1.0110261299918728,0.08347120697456002,0.40937641866330393,0.2410961105753777,0.0,0.9016393442622951,0.0784313725490196,0.6822940311055066,0.19999999999999998,0.9100000000000001,0.0,0.14285714285714285,0.0,0.0,0,1,"The papers, now fluttering and drifting away, carried by a gust of wind, mingle with the rain, where a small, porcelain music box, left behind by a discarded traveler, begins to play a soft, mournful melody, its delicate ballerina twirling to an unheard waltz, as the bird, now perched on the umbrella's broken ribs, watches with unblinking eyes, its tiny, beak-like beak opening to whisper a single, indistinguishable word: ""library""."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,2,2,0,0.9607135548178534,0.003610883193532071,0.39668857619084724,0.010256410256410256,0.0,0.0,0.05128205128205128,0.6611476269847454,0.19999999999999998,0.9100000000000001,0.0,0.375,0.0,0.0,0,0,"Among the papers, a small, antique music box, its delicate, golden ballerina twirls, its soft, melancholy waltz weaving through the rain, a tiny, bedraggled sparrow, now perched on the music box, its tiny, beak tapping out a rhythm, as a forgotten, leather-bound, 19th-century top hat, once belonging to a mysterious, traveling performer, slowly rises from the wet soil, its brim creaking open, revealing a small, ivory comb, from which a single, silver hair, once belonging to a forgotten, porcelain doll, gently unfurls."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,2,3,0,1.2520166565896074,0.0,0.23344328607172646,0.0,0.0,0.0,0.0,0.6484535724214624,0.19999999999999998,0.9100000000000001,0.0,0.3333333333333333,0.4,0.0,0,0,"The papers, now blown into a small, miniature whirlwind, twirl and dance, as a small, forgotten suitcase, half-buried in the wet earth, creaks open, releasing a wispy, silk handkerchief, which unfurls and floats away, carried by the gusts, its threads trailing"
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,2,4,0,0.5282378279987521,0.0,0.14716010932816084,0.0,0.0,0.0,0.0,0.4087780814671135,0.19999999999999998,0.9100000000000001,0.0,0.2857142857142857,0.4,0.0,0,0,"The papers, now scattered and soggy, begin to take on a life of its own, as if the rain has infused them with a faint, golden light, that spreads and spreads, illuminating the wet stones and the small, bedraggled bird, now perched on the umbrella's tip, watchi"
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,2,5,0,-0.05547289568856678,0.0,0.1909032258064516,0.0,0.0,0.0,0.0,0.6363440860215054,0.0,1.0,0.0,0.16666666666666666,0.4,0.0,0,0,"The papers, now scattered and disheveled, like a tiny, bedraggled, forgotten library, the bird, now dry and preening, smooths out a crumpled newspaper, its eyes, bright and curious, taking in the scene, as a small, gnarled, ancient tree, its branches twisted a"
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,2,6,0,-0.27595509907527993,0.0,0.18293895927559217,0.0,0.0,0.0,0.0,0.6097965309186406,0.19999999999999998,0.9100000000000001,0.5,0.0,0.0,0.0,0,0,"Rainwater seeps into the small, metal grate beneath the umbrella, forming a tiny, crystal-like pool that reflects the dim, flickering fluorescent lights, as the bird, now dry and fluffed, perches on the edge of the grate, its tiny, beak opening to drink from the miniature, rainwater pool, while the leather-bound book, still open, reveals a handwritten, cryptic message that reads ""the sea remembers"" in faded, crimson ink, as the pages, now dry and brittle, rustle softly in the gentle, morning breeze."
steer_alpha_0p75_c12_tok140.json,steer_alpha_0p75,experiments/frontier_sweep_steered_hybrid_focus_best/steer_alpha_0p75_c12_tok140.json,2,7,0,-0.35378544557713537,0.0,0.18264591210562203,0.0,0.0,0.0,0.0,0.6088197070187401,0.0,1.0,0.0,0.0,0.4,0.0,0,0,"The papers, now scattered and soggy, slowly begin to dry, forming a miniature, intricate, lace-like pattern, as the bird, now free from the umbrella's shelter, flutters and flutters, its tiny, glassy eyes blinking sleepily, a small, damp, leather-bound book, n"
