name,condition,path,picked_count,phenomenon_label,trajectory_score,trajectory_frontier_auc,terminal_frontier,terminal_readability,terminal_unfinished,mean_ontology_collapse_density,mean_unfinished,unfinished_rate,anchor_survival,lineage_continuity,motif_entropy,motif_repetition,stock_prop_dependence,soft_style_dependence,now_chain_pressure,inscription_pressure,repetition_collapse_penalty,peak_frontier,peak_frontier_step,post_peak_decay,suggested_stop_step,failure_pressure,seed
steer_alpha_0p72_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p72_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.42551858331950587,0.14263451103839442,0.10016755837384005,0.6169472676388276,0.4,0.4840568356374808,0.16,0.4,1.0,0.8,0.9503315975535328,0.6086956521739131,0.6799999999999999,0.5333333333333333,0.6,0.0,0.3448014832403717,0.19928282467612143,4,0.09911526630228139,3,0.3650011221460004,A blue mug near the sink
steer_alpha_0p72_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p72_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,mixed_trajectory,0.3099197207342291,0.026606098621176317,0.0,0.43458433177605005,0.4,0.1532060785767235,0.16,0.4,0.75,0.7,0.9311150647305054,0.5294117647058824,0.475,0.4666666666666666,0.4,0.0,0.44155521662705166,0.07168106995008436,1,0.07168106995008436,3,0.3136732759559702,The spreadsheet was still open
steer_alpha_0p72_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p72_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.32839504522785556,0.14697537394728502,0.21345440042080085,0.7274056845628634,0.0,0.5317227007502084,0.08,0.2,0.5,0.6,0.9239096962661815,0.7428571428571429,0.77,0.4666666666666666,0.7,0.0,0.7584203049425886,0.21345440042080085,5,0.0,3,0.44060136917538023,The elevator button was cracked
steer_alpha_0p72_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p72_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.3670562227175325,0.11299438046676125,0.08283280113124172,0.5775620991175565,0.4,0.44439955106621776,0.16,0.4,1.0,0.6,0.9596691138092753,0.75,0.77,0.5333333333333333,0.5,0.1,0.3648955868343496,0.2121476521354131,1,0.12931485100417137,3,0.39987843328080863,A delivery label on a cardboard box
steer_alpha_0p72_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p72_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.4695643674010851,0.18219225312102202,0.24655612001547988,0.8782678018575851,0.0,0.4860994712240017,0.0,0.0,1.0,0.5,0.9649483470238079,0.5,0.47000000000000003,0.4,0.5,0.5,0.28072631820248983,0.25057058852229996,2,0.004014468506820079,3,0.30693290755247116,I am opening the fridge
steer_alpha_0p77_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p77_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,mixed_trajectory,0.3395799773263001,0.08119771399595951,0.06409171260336496,0.6536204265708182,0.0,0.26142857142857145,0.0,0.0,0.6666666666666666,0.5833333333333333,0.9050700972776302,0.6,0.5,0.2,0.5,0.4,0.26436461365072045,0.16414651236597308,2,0.10005479976260812,3,0.31859385042152094,The receipt on the counter
steer_alpha_0p77_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p77_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.3656379275631597,0.11394222714471972,0.0693939894292993,0.5043731759928943,0.4,0.44325925925925935,0.16,0.4,0.75,0.95,0.9999999999999999,0.5,0.275,0.0,1.0,0.4,0.37606200623032804,0.19818965036936784,2,0.12879566094006856,3,0.4195105102624694,A plastic folder in the drawer
steer_alpha_0p77_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p77_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.39537850513066025,0.12369668746641324,0.08026774120968622,0.5675924289291502,0.4,0.5151722371438402,0.16,0.4,1.0,0.7,0.9659950459594251,0.6428571428571428,0.475,0.4666666666666666,0.5,0.2,0.3592773550502556,0.21654601216034888,3,0.13627827095066267,3,0.36189737883735973,The bus was ten minutes late
steer_alpha_0p77_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p77_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.4442936056467882,0.14483661524231944,0.23667459950904748,0.8230115233796982,0.0,0.4922222222222222,0.16,0.4,1.0,0.7,0.8980927904082555,0.6333333333333333,0.74,0.5333333333333333,0.6,0.1,0.3823568554813347,0.23667459950904748,5,0.0,3,0.3817575673199736,A blue mug near the sink
steer_alpha_0p77_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p77_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.4586855767109753,0.16679001885609718,0.21771059285053496,0.8972144961592473,0.0,0.5320669841917852,0.08,0.2,0.75,0.65,0.8918993784559955,0.5294117647058824,0.4,0.3333333333333333,0.6,0.0,0.28026736763987403,0.21771059285053496,5,0.0,3,0.26738930264576555,The spreadsheet was still open
steer_alpha_0p77_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p77_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,frontier_decay_trajectory,0.3847429000246036,0.038597439499478234,0.0,0.9376832006531945,0.0,0.11205128205128205,0.0,0.0,0.5,0.6,0.9602297178607611,0.4,0.155,0.06666666666666667,0.4,0.2,0.20287900600620223,0.19298719749739116,2,0.19298719749739116,3,0.21116630070572506,The elevator button was cracked
steer_alpha_0p77_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p77_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.49998735460621674,0.19235046684384388,0.21884843750000002,0.93625,0.0,0.5458607809847199,0.08,0.2,0.75,0.95,0.9524343150055595,0.7391304347826086,0.7,0.4,0.5,0.0,0.3029767266127775,0.30572997147734343,3,0.08688153397734341,3,0.3334810843651624,A delivery label on a cardboard box
steer_alpha_0p77_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p77_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,trajectory_truncation_failure,0.3912347377083159,0.09686890293009198,0.0,0.6330598530144494,0.4,0.4086719345052551,0.24000000000000005,0.6,1.0,0.75,0.93006273359915,0.5925925925925926,0.5599999999999999,0.5333333333333333,0.5,0.2,0.29262068750046055,0.1730199864712116,1,0.1730199864712116,3,0.3862839809800239,I am opening the fridge
steer_alpha_0p82_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p82_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,trajectory_truncation_failure,0.35222439295823604,0.08950927146250416,0.078509365,0.46564465408805034,0.4,0.4429182418422911,0.24000000000000005,0.6,1.0,0.85,0.9324034297659327,0.7441860465116279,0.9400000000000001,0.4,0.6,0.0,0.5876074350018211,0.10723207426696785,1,0.02872270926696785,3,0.47209634934153577,The receipt on the counter
steer_alpha_0p82_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p82_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,mixed_trajectory,0.310456933649619,0.12429006386720695,0.14718578394087256,0.5699001148105626,0.0,0.49671023965141614,0.16,0.4,0.5,0.7,0.9675516948651824,0.6363636363636364,0.645,0.6,0.8,0.2,0.393007927852527,0.21692357493826428,1,0.06973779099739172,3,0.4231384592994273,A plastic folder in the drawer
steer_alpha_0p82_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p82_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.41674883350757846,0.12845925783975704,0.19795043522785458,0.8778289810547875,0.0,0.4985146198830409,0.16,0.4,0.5,0.7,0.957742056202218,0.41666666666666663,0.27999999999999997,0.4,0.5,0.1,0.2808708966785641,0.20742816993980973,2,0.00947773471195515,3,0.26484508827560155,The bus was ten minutes late
steer_alpha_0p82_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p82_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.3887400169443024,0.10652108801540591,0.08840588727613008,0.5445053416859453,0.4,0.4427513227513228,0.16,0.4,0.75,0.95,0.9083831508637694,0.5263157894736843,0.49000000000000005,0.5333333333333333,0.6,0.0,0.37845037445039786,0.1857548248079866,2,0.09734893753185653,3,0.3359549869782185,A blue mug near the sink
steer_alpha_0p82_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p82_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.36993197961392554,0.11535858017392712,0.20138470376344084,0.8788548387096774,0.0,0.4415679875679876,0.16,0.4,0.5,0.65,0.9120537711922041,0.59375,0.71,0.5333333333333333,0.5,0.2,0.3563758652267058,0.20138470376344084,5,0.0,3,0.36892265574080707,The spreadsheet was still open
steer_alpha_0p82_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p82_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.3642211195401665,0.1707345143981302,0.07888937419354838,0.5585483870967742,0.4,0.5534028065332414,0.16,0.4,0.75,0.75,0.9085975968219476,0.7631578947368421,0.9550000000000001,0.3333333333333333,0.5,0.0,0.3388058942389237,0.2437557130078555,2,0.16486633881430712,4,0.4137308012588366,The elevator button was cracked
steer_alpha_0p82_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p82_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,trajectory_truncation_failure,0.3357435881963791,0.09825477120011113,0.06940685141912363,0.4973873463696411,0.4,0.4948888888888889,0.32,0.8,0.75,0.75,0.9462874612889592,0.5333333333333333,0.525,0.3333333333333333,0.5,0.0,0.3841559941328147,0.21248580758556804,1,0.1430789561664444,3,0.38344325570220666,A delivery label on a cardboard box
steer_alpha_0p82_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p82_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,trajectory_truncation_failure,0.28610773245758797,0.1299868752192081,0.08296846033814782,0.5583071367884452,0.4,0.4418285714285714,0.24000000000000005,0.6,0.5,0.5,0.9627637424390203,0.78125,0.635,0.4,0.5,0.0,0.3406231889400172,0.25828595385297515,3,0.17531749351482734,3,0.39663479803642715,I am opening the fridge
steer_alpha_0p88_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p88_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,trajectory_truncation_failure,0.24981260687089882,0.06212533456131614,0.0,0.3700000000000001,0.4,0.2739365079365079,0.24000000000000005,0.6,0.6666666666666666,0.5333333333333333,0.9469085754464489,0.625,0.475,0.26666666666666666,0.3,0.2,0.5350176523967948,0.19343254648403577,1,0.19343254648403577,3,0.3963180594040284,The receipt on the counter
steer_alpha_0p88_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p88_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,frontier_decay_trajectory,0.35624148156743396,0.11141299616586223,0.059163462385321094,0.3979649708090075,0.4,0.44266666666666665,0.16,0.4,1.0,0.7,0.9182958340544896,0.7777777777777778,0.24000000000000005,0.2,0.5,0.1,0.4688576990165815,0.2393715707615561,1,0.18020810837623502,3,0.35480337985719773,A plastic folder in the drawer
steer_alpha_0p88_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p88_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,trajectory_truncation_failure,0.33818874019212253,0.09181464039247447,0.09053899411764706,0.5341911764705882,0.4,0.2966889264799643,0.24000000000000005,0.6,0.75,0.65,0.9585348113584488,0.5,0.445,0.4,0.6,0.0,0.3365036301274234,0.2146496931672669,2,0.12411069904961984,3,0.34748725828037924,The bus was ten minutes late
steer_alpha_0p88_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p88_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.372352845417826,0.15465547525858275,0.0009985954476229057,0.6852349617207437,0.0,0.3866463560334528,0.0,0.0,0.75,0.95,0.9183843366256258,0.8085106382978724,1.0,0.3333333333333333,0.5,0.8,0.4426338995830926,0.2675626484375,3,0.26656405298987706,4,0.5225097737032255,A blue mug near the sink
steer_alpha_0p88_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p88_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,frontier_decay_trajectory,0.21883396132298455,0.03440060364059445,0.0,0.3700000000000001,0.4,0.11411764705882355,0.16,0.4,0.5,0.35,0.9756641375534827,0.5,0.2,0.26666666666666666,0.2,0.0,0.7216604213487915,0.1658560053824594,3,0.1658560053824594,3,0.30877727665015137,The spreadsheet was still open
steer_alpha_0p88_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p88_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,trajectory_truncation_failure,0.3156739357387083,0.052889090165596134,0.09180414896948562,0.5964716784232914,0.4,0.33,0.24000000000000005,0.6,0.5,0.7,0.9555290352763198,0.5294117647058824,0.5800000000000001,0.26666666666666666,0.4,0.0,0.3491507411880318,0.10180666783783784,2,0.010002518868352225,3,0.32648868771468686,The elevator button was cracked
steer_alpha_0p88_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p88_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.33213666017384796,0.10191672401278158,0.13818116359447008,0.65,0.0,0.32022451980516503,0.08,0.2,0.5,0.75,0.9189047521866909,0.7741935483870968,0.86,0.3333333333333333,0.3,0.0,0.6071893268427441,0.1881425045984059,4,0.049961341003935816,3,0.38060763482099397,A delivery label on a cardboard box
steer_alpha_0p88_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_hard_gate/steer_alpha_0p88_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.4502260283733995,0.18186599938569165,0.14460980720387903,0.6319718309859155,0.0,0.5821748812457589,0.08,0.2,1.0,1.0,0.871974021278389,0.7333333333333334,0.835,0.26666666666666666,0.6,0.1,0.5225435225278783,0.23617677699001358,3,0.09156696978613454,3,0.4200262128562717,I am opening the fridge
